,Timestamp,Open,High,Low,Close,Volume
107,2012-06-11,31385.52453037004,31459.546993885066,31237.479603339994,31286.82791235001,8044490.43875907
108,2012-06-12,30743.996513239836,31089.434676309946,30719.322358734826,30966.063903784907,7146303.633796737
109,2012-06-13,31237.479603339994,31434.872839380056,30990.738058289913,31360.850375865033,7765656.1630555745
110,2012-06-14,31311.502066855017,31360.850375865033,30990.738058289913,31114.108830814952,17896661.865774386
111,2012-06-15,30842.693131259868,31089.434676309946,29954.423569079583,30028.446032594606,24706500.06979054
112,2012-06-18,30595.951586209787,31015.412212794923,30447.906659179742,30669.974049724813,14286446.975455837
113,2012-06-19,30719.322358734826,30768.670667744842,30151.816805119644,30694.64820422982,12043735.883216841
114,2012-06-20,30818.018976754858,31212.805448834984,30719.322358734826,30892.04144026988,10770095.483760731
115,2012-06-21,30447.906659179742,30645.299895219803,30250.513423139677,30275.187577644687,10357112.741112677
116,2012-06-22,29337.569706454386,29658.33371501949,29115.502315909314,29164.85062491933,25408894.95819421
117,2012-06-25,28893.434925364243,29066.154006899298,27832.446281648903,27931.142899668936,33586682.770905145
118,2012-06-26,27955.817054173942,28350.603526254068,27857.120436153913,28103.86198120399,20515839.758450847
119,2012-06-27,28128.536135708997,29041.47985239429,27881.79459065892,28794.73830734421,19116075.483124204
120,2012-06-28,28794.73830734421,29115.502315909314,28449.3001442741,28819.41246184922,8446895.311355
121,2012-06-29,28794.73830734421,29633.65956051448,28449.3001442741,29633.65956051448,15136405.177498525
122,2012-07-02,29806.378642049534,29831.052796554544,28893.434925364243,28967.457388879266,15527786.369427107
123,2012-07-03,29164.85062491933,29436.266324474418,28868.760770859237,28992.131543384276,12822323.858586004
124,2012-07-04,29164.85062491933,29534.962942494447,29066.154006899298,29386.918015464402,15549793.202524055
125,2012-07-05,29288.22139744437,29460.940478979424,29041.47985239429,29238.873088434353,7367385.1707099
126,2012-07-06,29460.940478979424,29460.940478979424,28449.3001442741,28646.693380314166,17182756.957850393
127,2012-07-09,28005.165363183958,28079.187826698984,27783.097972638887,27783.097972638887,17293601.688090082
128,2012-07-10,28005.165363183958,28177.884444719013,27659.727200113848,27807.772127143897,14417596.352807075
129,2012-07-11,27857.120436153913,27955.817054173942,27338.963191548744,27585.704736598826,14645202.935997602
130,2012-07-12,27659.727200113848,27783.097972638887,26919.50256496361,26919.50256496361,20268293.282288503
131,2012-07-13,27042.87333748865,28227.23275372903,26919.50256496361,28103.86198120399,21976517.975112136
132,2012-07-16,28251.90690823404,28498.648453284117,27955.817054173942,28424.625989769094,12390698.126574052
133,2012-07-17,28325.929371749062,29066.154006899298,28029.839517688968,28819.41246184922,12884453.647053076
134,2012-07-18,29090.828161404308,29238.873088434353,28079.187826698984,28473.97429877911,11860791.41802417
135,2012-07-19,29115.502315909314,29658.33371501949,28918.10907986925,29485.614633484434,20162960.392382488
136,2012-07-20,29658.33371501949,29683.007869524496,29386.918015464402,29386.918015464402,9736665.949434655
137,2012-07-23,28745.389998334194,28868.760770859237,28498.648453284117,28671.367534819172,10459811.295565099
138,2012-07-24,28745.389998334194,28992.131543384276,28597.34507130415,28868.760770859237,11855806.444781214
139,2012-07-25,28449.3001442741,28918.10907986925,28103.86198120399,28572.67091679914,11078515.373019975
140,2012-07-26,28844.086616354227,28967.457388879266,28622.019225809156,28918.10907986925,11077947.977691509
141,2012-07-27,29485.614633484434,30423.232504674732,29386.918015464402,30423.232504674732,21656344.89690609
142,2012-07-30,31089.434676309946,31533.569457400088,30867.367285764874,31459.546993885066,15522112.416142443
143,2012-07-31,31582.917766410104,32915.32210968053,31459.546993885066,32298.46824705533,27409368.773415796
144,2012-08-01,31879.007620470198,32446.51317408538,31656.940229925127,32076.400856510263,15473802.756747304
145,2012-08-02,32076.400856510263,32175.097474530292,31114.108830814952,31163.457139824968,12982613.038877765
146,2012-08-03,30595.951586209787,31262.153757845,30546.60327719977,30669.974049724813,12658508.7216102
147,2012-08-06,31706.288538935143,32199.771629035302,31632.26607542012,32027.052547500247,9970919.163615787
148,2012-08-07,32150.423320025286,32175.097474530292,31681.614384430137,31928.355929480214,8341643.47792448
149,2012-08-08,32224.44578354031,32767.277182650483,32101.07501101527,32569.88394661042,15784573.283795908
150,2012-08-09,32594.558101115428,33260.76027275064,32520.535637600402,33063.36703671058,24838743.70956096
151,2012-08-10,32939.99626418554,33260.76027275064,32816.625491660496,33260.76027275064,11951574.670578796
152,2012-08-13,33112.71534572059,33236.086118245636,32643.906410125444,32693.254719135457,8023618.396319055
153,2012-08-14,32717.928873640467,33310.10858176066,32717.928873640467,33186.737809235616,11750270.913686462
154,2012-08-16,33408.80519978069,33433.47935428569,33014.01872770056,33186.737809235616,12032469.033123007
155,2012-08-17,33162.063654730606,33186.737809235616,31730.96269344015,31953.03008398522,22453656.918114644
156,2012-08-20,31336.176221360023,31656.940229925127,30966.063903784907,31656.940229925127,16204000.01624583
157,2012-08-21,31879.007620470198,32125.749165520276,31632.26607542012,31632.26607542012,12444073.815687643
158,2012-08-22,31311.502066855017,31607.59192091511,31015.412212794923,31188.131294329978,13032016.96069209
159,2012-08-23,31114.108830814952,31755.63684794516,30818.018976754858,31755.63684794516,11250638.798734037
160,2012-08-24,31336.176221360023,31755.63684794516,31188.131294329978,31459.546993885066,11466289.551789021
161,2012-08-27,29337.569706454386,29683.007869524496,28942.78323437426,29115.502315909314,51794398.861392364
162,2012-08-28,29263.547242939363,29831.052796554544,29115.502315909314,29485.614633484434,22635142.3667484
163,2012-08-29,29831.052796554544,30472.580813684748,29781.704487544528,30349.21004115971,19028696.602540378
164,2012-08-30,30299.861732149693,30324.5358866547,29658.33371501949,29979.09772358459,13156924.989430197
165,2012-08-31,29880.40110556456,30447.906659179742,29781.704487544528,30423.232504674732,16509501.872387247
166,2012-09-03,30102.468496109628,30472.580813684748,29633.65956051448,30053.120187099616,11288613.75750354
167,2012-09-04,30077.794341604622,30299.861732149693,29855.72695105955,30053.120187099616,8063255.012836209
168,2012-09-05,29732.356178534512,29905.075260069567,29337.569706454386,29337.569706454386,14148448.325925255
169,2012-09-06,29608.985406009473,29683.007869524496,29436.266324474418,29510.28878798944,10050070.811936852
170,2012-09-07,30349.21004115971,30867.367285764874,30102.468496109628,30842.693131259868,20706768.286479797
171,2012-09-10,31089.434676309946,31188.131294329978,30842.693131259868,30842.693131259868,12907473.686093712
172,2012-09-11,30595.951586209787,31212.805448834984,30398.558350169726,30990.738058289913,8049232.242575538
173,2012-09-12,31286.82791235001,31953.03008398522,31064.76052180494,31928.355929480214,15005580.02604927
174,2012-09-13,32051.726702005253,32199.771629035302,31607.59192091511,32101.07501101527,15819468.096496593
175,2012-09-14,32816.625491660496,33038.69288220557,32742.603028145473,32964.67041869055,20212161.673008073
176,2012-09-17,32964.67041869055,32964.67041869055,32372.490710570357,32446.51317408538,12085520.496334618
177,2012-09-18,32421.839019580373,32964.67041869055,32273.794092550324,32446.51317408538,9116421.798945367
178,2012-09-19,32224.44578354031,32643.906410125444,32027.052547500247,32421.839019580373,9846173.247828672
179,2012-09-20,31903.681774975204,32199.771629035302,31681.614384430137,31755.63684794516,11529797.300339513
180,2012-09-21,32076.400856510263,32249.119938045318,31953.03008398522,32125.749165520276,12092572.4097027
181,2012-09-24,32076.400856510263,32767.277182650483,31879.007620470198,32742.603028145473,10700062.688932877
182,2012-09-25,32323.14240156034,32915.32210968053,32323.14240156034,32742.603028145473,9217863.978027614
183,2012-09-26,32397.164865075363,32693.254719135457,32224.44578354031,32693.254719135457,9775289.360008117
184,2012-09-27,32742.603028145473,33112.71534572059,32643.906410125444,33014.01872770056,11796189.407054493
185,2012-09-28,33532.175972305726,33556.850126810736,33038.69288220557,33211.411963740626,14529737.986654686
186,2012-10-02,33408.80519978069,33828.26582636582,33359.45689077067,33778.9175173558,10850584.563927468
187,2012-10-04,33334.78273626566,33877.614135375836,33038.69288220557,33729.56920834579,15541768.61145003
188,2012-10-05,34223.052298445946,34297.07476196097,33359.45689077067,33803.59167186081,14471823.134913364
189,2012-10-08,33926.962444385856,34025.65906240589,33556.850126810736,33877.614135375836,9764022.509914285
190,2012-10-09,33630.87259032576,34075.0073714159,33630.87259032576,33852.93998087083,7135725.763744612
191,2012-10-10,33384.13104527568,33556.850126810736,32693.254719135457,32693.254719135457,10538273.963844454
192,2012-10-11,32323.14240156034,32569.88394661042,31755.63684794516,32175.097474530292,19302181.15086119
193,2012-10-12,32199.771629035302,32372.490710570357,31780.311002450166,31977.70423849023,12160051.925552456
194,2012-10-15,31977.70423849023,32372.490710570357,31755.63684794516,32076.400856510263,8387643.0277680075
195,2012-10-16,32717.928873640467,32841.299646165506,32446.51317408538,32816.625491660496,8656385.77227235
196,2012-10-17,33112.71534572059,33211.411963740626,32471.18732859039,32964.67041869055,7313766.312169824
197,2012-10-18,32964.67041869055,33088.04119121558,32767.277182650483,32989.34457319555,8543190.4042433
198,2012-10-19,32643.906410125444,32693.254719135457,32051.726702005253,32125.749165520276,11346244.911580628
199,2012-10-22,31508.89530289508,32495.861483095396,31484.221148390072,32446.51317408538,9519434.595107513
200,2012-10-23,32545.209792105412,32619.232255620434,32125.749165520276,32397.164865075363,7509720.341679474
201,2012-10-24,32002.378392995237,32298.46824705533,31804.985156955176,32076.400856510263,10932613.717128612
202,2012-10-25,31977.70423849023,32619.232255620434,31854.333465965192,32619.232255620434,9643369.946139676
203,2012-10-26,32224.44578354031,32372.490710570357,31755.63684794516,31755.63684794516,11200100.086262777
204,2012-10-29,32027.052547500247,32051.726702005253,31558.243611905094,32051.726702005253,9298434.114669845
205,2012-10-30,32051.726702005253,32175.097474530292,31879.007620470198,32027.052547500247,5402414.091755213
206,2012-10-31,32224.44578354031,32372.490710570357,32051.726702005253,32323.14240156034,8609332.488247385
207,2012-11-01,31953.03008398522,32125.749165520276,31829.659311460182,32002.378392995237,8478709.977986867
208,2012-11-02,32545.209792105412,32890.64795517552,32397.164865075363,32742.603028145473,15019440.683358949
209,2012-11-05,32767.277182650483,33285.43442725565,32569.88394661042,33088.04119121558,10594608.214313619
210,2012-11-06,33285.43442725565,33285.43442725565,32865.973800670516,33285.43442725565,7282519.040866423
211,2012-11-07,33137.3895002256,33606.19843582075,32939.99626418554,33606.19843582075,7856277.302659211
212,2012-11-08,33260.76027275064,33482.82766329571,33088.04119121558,33310.10858176066,12436576.091704337
213,2012-11-09,32939.99626418554,33334.78273626566,32717.928873640467,33088.04119121558,11798742.686032593
214,2012-11-12,32841.299646165506,33236.086118245636,32841.299646165506,33186.737809235616,5642057.561556778
215,2012-11-13,33236.086118245636,33285.43442725565,32717.928873640467,33285.43442725565,5941196.48437182
216,2012-11-14,33482.82766329571,33482.82766329571,33211.411963740626,33433.47935428569,8463430.83235602
217,2012-11-15,32939.99626418554,33014.01872770056,32717.928873640467,32841.299646165506,8075616.125349227
218,2012-11-16,32619.232255620434,32717.928873640467,32101.07501101527,32249.119938045318,9877704.216796305
219,2012-11-19,32446.51317408538,33112.71534572059,32397.164865075363,32865.973800670516,8220626.160010143
220,2012-11-20,33384.13104527568,33680.22089933577,33211.411963740626,33655.54674483077,10885317.263677161
221,2012-11-21,33951.63659889086,34469.79384349603,33852.93998087083,34149.02983493092,14424040.342608942
222,2012-11-22,34395.771379981,35012.6252426062,34321.74891646598,34963.276933596186,12130831.066136435
223,2012-11-23,35086.64770612122,35580.13079622138,34963.276933596186,35456.76002369634,10001112.70073775
224,2012-11-26,35580.13079622138,35604.80495072639,34519.14215250604,34642.512925031086,11151547.257441152
225,2012-11-27,34667.18707953609,35234.69263315127,34642.512925031086,34938.602779091176,9600491.070602715
226,2012-11-28,34543.81630701105,35481.43417820135,34445.11968899102,34864.58031557615,11405699.836356359
227,2012-11-29,34593.164616021066,35086.64770612122,34593.164616021066,34889.25447008116,10628773.518734846
228,2012-11-30,35111.32186062623,35160.67016963625,34519.14215250604,34691.8612340411,13326089.853788683
229,2012-12-03,35037.29939711121,35432.08586919134,34741.20954305111,35284.040942161286,8290942.652502231
230,2012-12-04,35333.389251171306,35382.73756018132,35037.29939711121,35284.040942161286,7708997.686684429
231,2012-12-05,35284.040942161286,35900.89480478648,35210.01847864626,35900.89480478648,10087235.205951402
232,2012-12-06,36221.65881335159,36295.68127686661,35382.73756018132,35876.22065028147,11556383.82430194
233,2012-12-07,35777.52403226145,36961.88344850182,35777.52403226145,36517.74866741168,12878090.713726703
234,2012-12-10,37159.27668454189,37159.27668454189,36641.11943993672,36789.16436696677,10588366.865700489
235,2012-12-11,36961.88344850182,36961.88344850182,36246.33296785659,36419.05204939165,10265559.452040847
236,2012-12-12,36345.029585876626,36912.53513949181,36345.029585876626,36764.49021246176,12359045.572893176
237,2012-12-13,37011.23175751184,37825.4788561771,36838.51267597679,37825.4788561771,24893618.943471212
238,2012-12-14,37406.018229591966,37899.50131969212,37208.6249935519,37381.344075086956,11312282.248348137
239,2012-12-17,37035.905912016846,37603.41146563203,36937.20929399681,37085.254221026866,12578830.206198417
240,2012-12-18,37011.23175751184,37406.018229591966,36887.8609849868,37381.344075086956,10993162.904323528
241,2012-12-20,37381.344075086956,37726.782238157066,36887.8609849868,37085.254221026866,16322342.470468825
242,2012-12-21,36838.51267597679,36912.53513949181,35530.78248721136,35580.13079622138,22432784.875674628
243,2012-12-24,35728.17572325143,36419.05204939165,35580.13079622138,36369.703740381636,11781639.769703105
244,2012-12-26,36517.74866741168,37085.254221026866,36271.0071223616,36271.0071223616,11421667.962028913
245,2012-12-27,36271.0071223616,37011.23175751184,36271.0071223616,36912.53513949181,7412979.438175951
246,2012-12-28,36715.141903451746,37751.456392662076,36690.467748946736,37554.06315662201,8602766.913732274
247,2013-01-02,37825.4788561771,38886.46749989244,37677.43392914705,38886.46749989244,9292071.181343472
248,2013-01-03,39034.51242692249,39083.8607359325,38072.220401227176,38072.220401227176,11547589.19671071
249,2013-01-04,37998.19793771215,38047.54624672217,37257.97330256192,37628.08562013704,10542205.202905972
250,2013-01-07,37381.344075086956,37702.10808365206,37011.23175751184,37504.714847612,10230786.224053405
251,2013-01-08,37331.99576607694,37430.692384096976,36961.88344850182,37011.23175751184,11216473.49431281
252,2013-01-09,37011.23175751184,37331.99576607694,36789.16436696677,37011.23175751184,10282824.481321326
253,2013-01-10,37381.344075086956,37850.15301068211,37011.23175751184,37751.456392662076,11894308.270641435
254,2013-01-11,38195.59117375222,38195.59117375222,37183.9508390469,37825.4788561771,9685519.313397182
255,2013-01-14,37973.52378320715,38294.28779177225,37702.10808365206,38294.28779177225,6508916.038740215
256,2013-01-15,38491.681027812316,38491.681027812316,37307.32161157193,37307.32161157193,8704209.092814518
257,2013-01-16,37356.66992058195,37652.75977464204,36591.7711309267,36813.83852147178,13174027.905759685
258,2013-01-17,37060.580066521856,37060.580066521856,35777.52403226145,36246.33296785659,16413895.759540657
259,2013-01-18,36517.74866741168,36690.467748946736,35900.89480478648,36517.74866741168,10156416.907786557
260,2013-01-21,36122.96219533156,36394.377894886646,35728.17572325143,35876.22065028147,11784963.085198408
261,2013-01-22,35654.153259736406,36690.467748946736,35654.153259736406,36517.74866741168,9692976.50914274
262,2013-01-23,37011.23175751184,37060.580066521856,36345.029585876626,36345.029585876626,7568607.871126738
263,2013-01-24,36221.65881335159,36246.33296785659,35555.45664171637,35851.54649577647,12974953.201943468
264,2013-01-25,36024.265577311526,36048.939731816536,34667.18707953609,34963.276933596186,17687252.461332534
265,2013-01-28,34445.11968899102,34568.490461516056,33828.26582636582,33852.93998087083,25075144.920342717
266,2013-01-29,34297.07476196097,34987.951088101196,34050.33321691089,34765.88369755612,17537338.509904157
267,2013-01-30,35185.34432414125,35530.78248721136,34839.90616107114,35530.78248721136,13124988.738085087
268,2013-01-31,35284.040942161286,35728.17572325143,35086.64770612122,35728.17572325143,13011833.898293786
269,2013-02-01,36024.265577311526,36024.265577311526,35086.64770612122,35555.45664171637,9383259.716275573
270,2013-02-04,35777.52403226145,35851.54649577647,34963.276933596186,35456.76002369634,10425402.821717385
271,2013-02-05,34913.928624586166,35604.80495072639,34889.25447008116,35407.41171468633,9230792.485869098
272,2013-02-06,35530.78248721136,35604.80495072639,35210.01847864626,35210.01847864626,5590586.699617324
273,2013-02-07,35506.10833270636,35506.10833270636,35037.29939711121,35037.29939711121,7879581.039364081
274,2013-02-08,34987.951088101196,36271.0071223616,34913.928624586166,36073.61388632154,10880899.685762674
275,2013-02-12,36616.44528543171,36616.44528543171,35999.591422806516,36221.65881335159,6824752.59550727
276,2013-02-13,36369.703740381636,36739.816057956756,35925.56895929149,36690.467748946736,7464531.3565909
277,2013-02-14,36764.49021246176,36863.18683048179,36443.72620389666,36764.49021246176,6106875.920284013
278,2013-02-15,36764.49021246176,36961.88344850182,36443.72620389666,36961.88344850182,6160251.609397604
279,2013-02-18,36764.49021246176,37035.905912016846,36542.42282191669,36764.49021246176,5763074.879471114
280,2013-02-19,36517.74866741168,36986.55760300683,36493.07451290667,36813.83852147178,4970585.718554525
281,2013-02-20,37060.580066521856,38121.568710237196,36937.20929399681,38121.568710237196,14622061.31224372
282,2013-02-21,37998.19793771215,38442.332718802296,37874.82716518712,38244.93948276224,10637568.146326076
283,2013-02-22,37751.456392662076,38195.59117375222,37504.714847612,37751.456392662076,11228469.8526861
